Order ID,Customer Name,Mobile Number,Email ID,Order Date,Item Fat Content,Item Identifier,Item Type,Outlet Establishment Year,Outlet Identifier,Outlet Location Type,Outlet Size,Outlet Type,Item Visibility (%),Item Weight,Sales,Rating,Outlet Age,Sales per Weight,Visibility Bucket,Rating Bucket,Item Category,Payment Mode,Delivery Status,Discount %,Quantity,City
691635,Myra Rao,9653709238,myra.rao3@hotmail.com,2026-07-01,Low Fat,FDR35,Breads,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,2.07,12.5,199.1742,4.0,9,15.93,Low,Good,Food,UPI,Cancelled,0,2,Lucknow
781276,Ishaan Singh,9798323236,ishaan.singh5@yahoo.co.in,2026-04-22,Low Fat,FDM13,Breakfast,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,6.32,6.42,132.2626,4.0,9,20.6,Medium,Good,Food,Card,Delivered,0,4,Jaipur
227196,Ira Bhatt,9770989534,ira.bhatt6@outlook.com,2026-06-13,Low Fat,FDQ37,Breakfast,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,8.92,20.75,192.0478,4.0,9,9.26,Medium,Good,Food,Card,Returned,20,3,Lucknow
714359,Diya Iyer,9251701358,diya.iyer2@outlook.com,2026-05-19,Low Fat,FDF50,Canned,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,11.73,4.9,195.7768,4.0,9,39.95,Medium,Good,Food,UPI,Delivered,10,2,Pune
459889,Saanvi Chopra,9812155524,saanvi.chopra5@hotmail.com,2026-02-07,Low Fat,FDW25,Canned,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,3.74,5.18,83.2224,4.0,9,16.07,Low,Good,Food,UPI,Returned,15,5,Jaipur
125763,Nikhil Singh,9899308713,nikhil.singh5@hotmail.com,2026-02-28,Low Fat,FDO25,Canned,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,12.74,6.3,208.127,4.0,9,33.04,Medium,Good,Food,Cash on Delivery,Cancelled,0,3,Pune
652441,Kavya Malhotra,9016188041,kavya.malhotra4@hotmail.com,2026-02-02,Low Fat,FDK14,Canned,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,4.11,6.98,81.6934,4.0,9,11.7,Low,Good,Food,Wallet,Cancelled,15,1,Pune
100547,Neha Malhotra,9121261090,neha.malhotra3@outlook.com,2026-05-26,Low Fat,FDT25,Canned,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,5.07,7.5,123.2072,4.0,9,16.43,Medium,Good,Food,UPI,Delivered,15,5,Lucknow
582644,Arjun Sharma,9610296746,arjun.sharma5@hotmail.com,2026-07-17,Low Fat,FDU13,Canned,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,18.75,8.36,146.2418,4.0,9,17.49,High,Good,Food,Wallet,Delivered,0,3,Pune
554913,Ishaan Kapoor,9977803493,ishaan.kapoor4@yahoo.co.in,2026-02-07,Low Fat,FDC26,Canned,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,12.64,10.2,109.2886,4.0,9,10.71,Medium,Good,Food,Cash on Delivery,Delivered,20,2,Pune
379652,Vihaan Menon,9163934835,vihaan.menon2@gmail.com,2026-02-22,Low Fat,FDM14,Canned,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,1.33,13.8,108.0254,4.0,9,7.83,Low,Good,Food,Wallet,Cancelled,15,3,Lucknow
720569,Saanvi Sharma,9574908574,saanvi.sharma1@outlook.com,2026-05-04,Low Fat,FDT13,Canned,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,1.86,14.85,188.2214,4.0,9,12.67,Low,Good,Food,UPI,Delivered,10,3,Lucknow
108598,Ira Rao,9717715564,ira.rao2@gmail.com,2026-02-08,Low Fat,FDC02,Canned,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,6.88,21.35,258.5278,4.0,9,12.11,Medium,Good,Food,Cash on Delivery,Cancelled,10,4,Pune
102108,Vivaan Agarwal,9896432246,vivaan.agarwal2@outlook.com,2026-02-17,Low Fat,DRI03,Dairy,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,2.27,6.03,176.4028,4.0,9,29.25,Low,Good,Drinks,Cash on Delivery,Returned,0,4,Lucknow
775642,Kavya Verma,9963181589,kavya.verma3@yahoo.co.in,2026-05-15,Low Fat,FDB51,Dairy,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,3.84,6.92,63.5852,4.0,9,9.19,Low,Good,Food,Wallet,Delivered,15,5,Pune
260537,Divya Joshi,9960993263,divya.joshi2@gmail.com,2026-05-06,Low Fat,FDC39,Dairy,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,15.92,7.4,207.1296,4.0,9,27.99,High,Good,Food,Cash on Delivery,Delivered,20,5,Pune
901006,Arjun Kapoor,9430926204,arjun.kapoor3@yahoo.co.in,2026-03-12,Low Fat,FDE39,Dairy,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,3.61,7.89,117.4782,4.0,9,14.89,Low,Good,Food,Card,Delivered,15,1,Jaipur
934171,Sneha Kapoor,9824015217,sneha.kapoor2@yahoo.co.in,2026-07-25,Low Fat,FDB16,Dairy,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,4.49,8.21,88.5198,4.0,9,10.78,Low,Good,Food,Cash on Delivery,Delivered,10,3,Pune
899531,Krishna Sharma,9381018973,krishna.sharma@outlook.com,2026-06-27,Low Fat,FDY14,Dairy,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,7.0,10.3,263.6226,4.0,9,25.59,Medium,Good,Food,Wallet,Delivered,0,3,Lucknow
116342,Sai Joshi,9324715258,sai.joshi3@yahoo.co.in,2026-06-26,Low Fat,DRD15,Dairy,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,5.68,10.6,231.9642,4.0,9,21.88,Medium,Good,Drinks,Wallet,Delivered,10,5,Jaipur
395443,Anika Desai,9999673903,anika.desai6@yahoo.co.in,2026-07-06,Low Fat,DRE27,Dairy,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,13.26,11.85,96.9726,4.0,9,8.18,Medium,Good,Drinks,UPI,Delivered,20,1,Lucknow
297308,Reyansh Joshi,9169728188,reyansh.joshi5@outlook.com,2026-07-21,Low Fat,FDD03,Dairy,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,7.98,13.3,232.73,4.0,9,17.5,Medium,Good,Food,Wallet,Cancelled,0,2,Lucknow
327428,Sneha Desai,9584073431,sneha.desai5@hotmail.com,2026-07-24,Low Fat,FDI15,Dairy,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,14.13,13.8,265.0884,4.0,9,19.21,Medium,Good,Food,UPI,Cancelled,0,1,Jaipur
334230,Saanvi Desai,9908573469,saanvi.desai@outlook.com,2026-05-20,Low Fat,DRI51,Dairy,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,4.22,17.25,173.3764,4.0,9,10.05,Low,Good,Drinks,Wallet,Delivered,10,5,Pune
809455,Aditya Patel,9867589701,aditya.patel2@yahoo.co.in,2026-07-02,Low Fat,DRH51,Dairy,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,9.72,17.6,89.8856,4.0,9,5.11,Medium,Good,Drinks,Cash on Delivery,Delivered,10,1,Jaipur
320084,Rohan Kumar,9542270955,rohan.kumar1@outlook.com,2026-04-27,Low Fat,FDJ41,Frozen Foods,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,2.29,6.85,262.3594,4.0,9,38.3,Low,Good,Food,Cash on Delivery,Delivered,15,5,Lucknow
165003,Diya Menon,9772005368,diya.menon5@yahoo.co.in,2026-04-15,Low Fat,FDD17,Frozen Foods,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,6.98,7.5,237.7906,4.0,9,31.71,Medium,Good,Food,UPI,Delivered,15,4,Pune
528139,Ananya Kapoor,9890896435,ananya.kapoor4@gmail.com,2026-04-21,Low Fat,FDH41,Frozen Foods,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,8.2,9.0,216.2534,4.0,9,24.03,Medium,Good,Food,Cash on Delivery,Delivered,15,5,Jaipur
645885,Nikhil Kumar,9382018776,nikhil.kumar3@hotmail.com,2026-03-17,Low Fat,FDC17,Frozen Foods,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,1.55,12.15,209.9928,4.0,9,17.28,Low,Good,Food,Wallet,Cancelled,0,3,Lucknow
614229,Krishna Rao,9712944115,krishna.rao2@gmail.com,2026-07-16,Low Fat,FDG52,Frozen Foods,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,6.56,13.65,47.6402,4.0,9,3.49,Medium,Good,Food,Wallet,Returned,15,3,Lucknow
361119,Divya Chopra,9309127073,divya.chopra5@gmail.com,2026-06-11,Low Fat,FDM52,Frozen Foods,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,2.6,15.1,146.6076,4.0,9,9.71,Low,Good,Food,UPI,Delivered,15,3,Jaipur
816134,Aditya Bhatt,9662062724,aditya.bhatt6@hotmail.com,2026-02-15,Low Fat,FDQ52,Frozen Foods,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,11.94,17.0,249.4434,4.0,9,14.67,Medium,Good,Food,Wallet,Delivered,10,5,Jaipur
211355,Saanvi Bhatt,9470996745,saanvi.bhatt3@gmail.com,2026-05-25,Low Fat,FDV40,Frozen Foods,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,1.47,17.35,74.5038,4.0,9,4.29,Low,Good,Food,Cash on Delivery,Returned,0,4,Jaipur
17281,Pari Patel,9071623925,pari.patel6@gmail.com,2026-06-20,Low Fat,FDF05,Frozen Foods,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,2.69,17.5,261.691,4.0,9,14.95,Low,Good,Food,Wallet,Cancelled,15,4,Pune
92684,Ira Desai,9265557576,ira.desai@yahoo.co.in,2026-02-28,Low Fat,FDG29,Frozen Foods,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,5.63,17.6,40.3454,4.0,9,2.29,Medium,Good,Food,UPI,Delivered,10,1,Jaipur
88638,Amit Desai,9811200565,amit.desai5@hotmail.com,2026-02-18,Low Fat,FDX16,Frozen Foods,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,6.58,17.85,147.805,4.0,9,8.28,Medium,Good,Food,Wallet,Cancelled,10,3,Lucknow
55665,Krishna Kumar,9553040743,krishna.kumar3@outlook.com,2026-07-23,Low Fat,FDL04,Frozen Foods,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,11.19,19.0,105.4622,4.0,9,5.55,Medium,Good,Food,UPI,Delivered,0,1,Lucknow
129191,Nikhil Mehta,9938727075,nikhil.mehta2@yahoo.co.in,2026-05-25,Low Fat,FDZ52,Frozen Foods,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,10.01,19.2,112.4886,4.0,9,5.86,Medium,Good,Food,Wallet,Cancelled,10,3,Jaipur
726048,Ira Menon,9933592423,ira.menon4@hotmail.com,2026-02-19,Low Fat,FDU40,Frozen Foods,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,3.74,20.85,193.8478,4.0,9,9.3,Low,Good,Food,UPI,Delivered,15,5,Lucknow
736099,Diya Menon,9844823289,diya.menon5@gmail.com,2026-05-22,Low Fat,FDS08,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,5.7,5.74,177.937,4.0,9,31.0,Medium,Good,Food,Wallet,Delivered,10,5,Jaipur
814640,Pari Chopra,9017106378,pari.chopra2@gmail.com,2026-04-15,Low Fat,FDG44,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,10.22,6.13,53.8298,4.0,9,8.78,Medium,Good,Food,Cash on Delivery,Delivered,10,3,Jaipur
637850,Aditya Verma,9118689383,aditya.verma4@yahoo.co.in,2026-07-20,Low Fat,FDF09,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,1.21,6.22,37.9848,4.0,9,6.11,Low,Good,Food,UPI,Cancelled,15,5,Jaipur
234271,Aarav Patel,9954345712,aarav.patel@yahoo.co.in,2026-07-09,Low Fat,FDA20,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,6.66,6.78,184.624,4.0,9,27.23,Medium,Good,Food,UPI,Cancelled,5,1,Jaipur
555390,Ayaan Singh,9840384058,ayaan.singh2@hotmail.com,2026-07-26,Low Fat,FDG45,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,12.8,8.1,210.9902,4.0,9,26.05,Medium,Good,Food,Card,Delivered,15,3,Lucknow
414094,Karan Singh,9870491931,karan.singh4@yahoo.co.in,2026-05-25,Low Fat,FDX44,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,4.3,9.3,89.3172,4.0,9,9.6,Low,Good,Food,UPI,Delivered,10,1,Jaipur
487755,Myra Bhatt,9873233519,myra.bhatt6@yahoo.co.in,2026-05-26,Low Fat,FDH57,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,3.57,10.9,131.9284,4.0,9,12.1,Low,Good,Food,Wallet,Delivered,10,5,Jaipur
437182,Ananya Nair,9509623344,ananya.nair@hotmail.com,2026-03-26,Low Fat,FDU07,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,5.98,11.1,151.3366,4.0,9,13.63,Medium,Good,Food,Wallet,Delivered,10,5,Pune
978666,Amit Nair,9059389833,amit.nair3@yahoo.co.in,2026-03-24,Low Fat,FDE45,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,7.37,12.1,177.3002,4.0,9,14.65,Medium,Good,Food,Cash on Delivery,Delivered,0,2,Jaipur
650701,Vihaan Patel,9337873358,vihaan.patel3@hotmail.com,2026-03-03,Low Fat,FDH32,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,7.6,12.8,96.541,4.0,9,7.54,Medium,Good,Food,Card,Delivered,0,3,Lucknow
612419,Rahul Chopra,9058299895,rahul.chopra2@yahoo.co.in,2026-07-02,Low Fat,FDG57,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,7.23,14.7,49.8034,4.0,9,3.39,Medium,Good,Food,Wallet,Delivered,0,3,Pune
690082,Amit Malhotra,9981488059,amit.malhotra5@yahoo.co.in,2026-04-02,Low Fat,FDZ20,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,3.43,16.1,253.2356,4.0,9,15.73,Low,Good,Food,UPI,Cancelled,0,4,Lucknow
231066,Divya Gupta,9515567464,divya.gupta5@yahoo.co.in,2026-04-29,Low Fat,FDB09,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,5.74,16.25,126.2046,4.0,9,7.77,Medium,Good,Food,Cash on Delivery,Returned,5,3,Pune
970919,Vivaan Agarwal,9227300636,vivaan.agarwal4@gmail.com,2026-05-06,Low Fat,FDC45,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,13.57,17.0,172.5106,4.0,9,10.15,Medium,Good,Food,Cash on Delivery,Returned,0,1,Pune
805452,Krishna Singh,9470487042,krishna.singh2@yahoo.co.in,2026-03-13,Low Fat,FDB33,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,1.46,17.75,160.7262,4.0,9,9.05,Low,Good,Food,Wallet,Cancelled,0,2,Pune
778279,Vivaan Gupta,9804891929,vivaan.gupta2@hotmail.com,2026-07-24,Low Fat,FDP07,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,8.99,18.2,195.111,4.0,9,10.72,Medium,Good,Food,Card,Delivered,5,3,Pune
798540,Kavya Joshi,9447633779,kavya.joshi2@gmail.com,2026-07-15,Low Fat,FDR08,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,3.76,18.7,109.1886,4.0,9,5.84,Low,Good,Food,Wallet,Delivered,15,1,Lucknow
845245,Pari Sharma,9938047013,pari.sharma2@gmail.com,2026-04-20,Low Fat,FDG32,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,17.6,19.85,223.0772,4.0,9,11.24,High,Good,Food,UPI,Cancelled,15,4,Jaipur
93686,Divya Patel,9037604919,divya.patel6@yahoo.co.in,2026-04-19,Low Fat,FDQ44,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,3.61,20.5,120.1756,4.0,9,5.86,Low,Good,Food,UPI,Returned,0,4,Lucknow
967214,Ananya Singh,9179970579,ananya.singh1@outlook.com,2026-05-22,Low Fat,DRF23,Hard Drinks,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,12.26,4.61,175.4396,4.0,9,38.06,Medium,Good,Drinks,Card,Returned,20,5,Lucknow
32615,Nikhil Kapoor,9731080271,nikhil.kapoor5@gmail.com,2026-05-30,Low Fat,DRM35,Hard Drinks,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,7.04,9.7,177.5344,4.0,9,18.3,Medium,Good,Drinks,UPI,Delivered,0,3,Pune
887855,Saanvi Kumar,9362255784,saanvi.kumar5@hotmail.com,2026-02-02,Low Fat,DRO47,Hard Drinks,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,11.22,10.2,111.786,4.0,9,10.96,Medium,Good,Drinks,Wallet,Delivered,10,3,Lucknow
71765,Rohan Menon,9190322211,rohan.menon@yahoo.co.in,2026-02-11,Low Fat,DRL59,Hard Drinks,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,2.12,16.75,55.1298,4.0,9,3.29,Low,Good,Drinks,UPI,Delivered,0,3,Lucknow
761483,Riya Reddy,9388691866,riya.reddy3@hotmail.com,2026-05-27,Low Fat,DRI23,Hard Drinks,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,7.05,18.85,162.0578,4.0,9,8.6,Medium,Good,Drinks,Card,Delivered,10,5,Pune
774637,Reyansh Iyer,9070941957,reyansh.iyer3@outlook.com,2026-02-23,Low Fat,NCK29,Health and Hygiene,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,12.57,5.62,122.473,4.0,9,21.79,Medium,Good,Non-Consumable,Wallet,Delivered,0,2,Lucknow
42108,Myra Kapoor,9241685845,myra.kapoor2@yahoo.co.in,2026-04-25,Low Fat,NCL17,Health and Hygiene,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,6.78,7.39,140.6812,4.0,9,19.04,Medium,Good,Non-Consumable,Cash on Delivery,Cancelled,10,3,Jaipur
712674,Karan Rao,9369810534,karan.rao2@hotmail.com,2026-05-28,Low Fat,NCL53,Health and Hygiene,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,3.62,7.5,175.2028,4.0,9,23.36,Low,Good,Non-Consumable,Wallet,Delivered,0,3,Jaipur
723936,Ayaan Reddy,9053474923,ayaan.reddy3@hotmail.com,2026-05-24,Low Fat,NCP29,Health and Hygiene,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,11.22,8.42,64.3168,4.0,9,7.64,Medium,Good,Non-Consumable,UPI,Cancelled,5,5,Jaipur
151598,Rahul Patel,9081079934,rahul.patel1@yahoo.co.in,2026-03-10,Low Fat,NCJ29,Health and Hygiene,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,3.52,10.6,85.1224,4.0,9,8.03,Low,Good,Non-Consumable,Cash on Delivery,Delivered,10,5,Lucknow
901266,Aadhya Desai,9565139072,aadhya.desai3@outlook.com,2026-04-08,Low Fat,NCM29,Health and Hygiene,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,1.76,11.5,132.7626,4.0,9,11.54,Low,Good,Non-Consumable,UPI,Delivered,5,1,Jaipur
965436,Priya Reddy,9674533962,priya.reddy3@gmail.com,2026-04-25,Low Fat,NCB42,Health and Hygiene,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,0.86,11.8,117.2492,4.0,9,9.94,Low,Good,Non-Consumable,Wallet,Delivered,20,1,Jaipur
461698,Aditya Menon,9599917802,aditya.menon1@gmail.com,2026-06-29,Low Fat,NCY29,Health and Hygiene,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,7.72,13.65,56.493,4.0,9,4.14,Medium,Good,Non-Consumable,Card,Delivered,20,5,Pune
850043,Aarav Singh,9715227372,aarav.singh3@yahoo.co.in,2026-06-22,Low Fat,NCC54,Health and Hygiene,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,9.77,17.75,242.4196,4.0,9,13.66,Medium,Good,Non-Consumable,Wallet,Cancelled,0,2,Lucknow
930794,Reyansh Verma,9263861716,reyansh.verma1@yahoo.co.in,2026-02-27,Low Fat,NCJ05,Health and Hygiene,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,4.61,18.7,151.5682,4.0,9,8.11,Low,Good,Non-Consumable,Cash on Delivery,Delivered,20,2,Lucknow
67478,Priya Kumar,9813835817,priya.kumar2@yahoo.co.in,2026-06-05,Low Fat,NCA05,Health and Hygiene,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,2.51,20.75,150.4734,4.0,9,7.25,Low,Good,Non-Consumable,Card,Delivered,15,4,Jaipur
198546,Sneha Sharma,9810524503,sneha.sharma4@yahoo.co.in,2026-02-21,Low Fat,NCW30,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,1.1,5.21,259.5962,4.0,9,49.83,Low,Good,Non-Consumable,UPI,Delivered,15,4,Lucknow
658775,Diya Malhotra,9578354211,diya.malhotra6@outlook.com,2026-05-09,Low Fat,NCB31,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,11.87,6.24,263.991,4.0,9,42.31,Medium,Good,Non-Consumable,Cash on Delivery,Cancelled,10,3,Pune
998541,Ira Pillai,9357961444,ira.pillai5@hotmail.com,2026-02-22,Low Fat,NCC19,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,9.69,6.57,193.982,4.0,9,29.53,Medium,Good,Non-Consumable,Cash on Delivery,Cancelled,20,3,Lucknow
317616,Pooja Gupta,9005799798,pooja.gupta2@hotmail.com,2026-04-19,Low Fat,NCZ30,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,2.62,6.59,120.7098,4.0,9,18.32,Low,Good,Non-Consumable,Wallet,Delivered,10,4,Pune
473196,Ananya Patel,9431522791,ananya.patel4@outlook.com,2026-06-17,Low Fat,NCH42,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,3.65,6.86,227.801,4.0,9,33.21,Low,Good,Non-Consumable,UPI,Delivered,5,4,Jaipur
277871,Karan Desai,9107465506,karan.desai9@yahoo.co.in,2026-07-11,Low Fat,NCN06,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,12.05,8.39,165.5868,4.0,9,19.74,Medium,Good,Non-Consumable,Card,Delivered,0,4,Lucknow
750811,Myra Reddy,9530200686,myra.reddy6@gmail.com,2026-02-13,Low Fat,NCY54,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,17.77,8.43,170.5422,4.0,9,20.23,High,Good,Non-Consumable,UPI,Delivered,0,4,Pune
150655,Neha Reddy,9523204204,neha.reddy1@yahoo.co.in,2026-04-13,Low Fat,NCE19,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,9.3,8.97,55.2956,4.0,9,6.16,Medium,Good,Non-Consumable,Card,Delivered,0,3,Pune
274918,Ira Bhatt,9224704284,ira.bhatt5@hotmail.com,2026-06-11,Low Fat,NCX54,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,4.81,9.2,105.6622,4.0,9,11.49,Low,Good,Non-Consumable,Wallet,Delivered,10,3,Pune
835949,Anika Joshi,9850136724,anika.joshi2@yahoo.co.in,2026-05-24,Low Fat,NCK18,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,6.5,9.6,163.9184,4.0,9,17.07,Medium,Good,Non-Consumable,Wallet,Returned,0,5,Lucknow
325134,Diya Agarwal,9508932008,diya.agarwal3@hotmail.com,2026-05-08,Low Fat,NCV54,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,3.31,11.1,116.6124,4.0,9,10.51,Low,Good,Non-Consumable,Card,Delivered,10,2,Lucknow
897403,Sneha Pillai,9587521932,sneha.pillai6@yahoo.co.in,2026-06-26,Low Fat,NCQ06,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,4.18,13.0,254.5014,4.0,9,19.58,Low,Good,Non-Consumable,UPI,Delivered,5,3,Lucknow
375411,Pooja Kumar,9694464310,pooja.kumar5@gmail.com,2026-05-11,Low Fat,NCH07,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,9.26,13.15,157.8604,4.0,9,12.0,Medium,Good,Non-Consumable,Wallet,Delivered,0,3,Lucknow
39730,Priya Gupta,9291209765,priya.gupta3@hotmail.com,2026-03-28,Low Fat,NCS54,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,1.0,13.6,175.537,4.0,9,12.91,Low,Good,Non-Consumable,Card,Delivered,20,1,Jaipur
350173,Kavya Malhotra,9835717862,kavya.malhotra4@yahoo.co.in,2026-07-03,Low Fat,NCW18,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,5.93,15.1,238.1248,4.0,9,15.77,Medium,Good,Non-Consumable,Wallet,Delivered,0,2,Jaipur
410862,Rohan Chopra,9089279979,rohan.chopra1@outlook.com,2026-03-29,Low Fat,NCD18,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,7.27,16.0,229.8668,4.0,9,14.37,Medium,Good,Non-Consumable,UPI,Returned,20,2,Lucknow
109318,Pooja Gupta,9348329480,pooja.gupta4@yahoo.co.in,2026-06-15,Low Fat,NCW06,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,6.5,16.2,190.8162,4.0,9,11.78,Medium,Good,Non-Consumable,Cash on Delivery,Returned,10,5,Jaipur
180010,Ira Gupta,9742689017,ira.gupta3@gmail.com,2026-03-07,Low Fat,NCT06,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,3.87,17.1,166.2842,4.0,9,9.72,Low,Good,Non-Consumable,Card,Delivered,20,4,Jaipur
474392,Arjun Desai,9501775475,arjun.desai4@outlook.com,2026-05-29,Low Fat,NCR38,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,11.35,17.25,253.4724,4.0,9,14.69,Medium,Good,Non-Consumable,Card,Returned,0,2,Jaipur
180849,Ishaan Singh,9031681573,ishaan.singh2@gmail.com,2026-05-04,Low Fat,NCI55,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,1.27,18.6,123.1414,4.0,9,6.62,Low,Good,Non-Consumable,Cash on Delivery,Returned,10,3,Jaipur
695787,Vihaan Bhatt,9664096801,vihaan.bhatt6@yahoo.co.in,2026-02-11,Low Fat,NCA30,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,12.93,19.0,188.8872,4.0,9,9.94,Medium,Good,Non-Consumable,Wallet,Delivered,5,5,Jaipur
697754,Ayaan Verma,9200390819,ayaan.verma6@outlook.com,2026-04-23,Low Fat,NCG42,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,4.12,19.2,131.231,4.0,9,6.83,Low,Good,Non-Consumable,Card,Delivered,20,2,Pune
987484,Pari Pillai,9704765954,pari.pillai5@hotmail.com,2026-03-20,Low Fat,NCO30,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,1.57,19.5,185.6608,4.0,9,9.52,Low,Good,Non-Consumable,Wallet,Delivered,15,4,Lucknow
506305,Ananya Sharma,9408888503,ananya.sharma5@outlook.com,2026-07-22,Low Fat,NCB18,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,4.13,19.6,87.0514,4.0,9,4.44,Low,Good,Non-Consumable,UPI,Delivered,5,5,Pune
